CHART_ID,SONG_ID,POSITION,STREAMS
regional-de-weekly-2021-05-27,6gxnFD2FFEzCAiBZ29eSnV,131.0,507251
regional-ie-weekly-2021-12-23,5wTM2Bm8phDwHAuOsfBwhU,57.0,125971
regional-de-weekly-2021-06-10,5eu4Lxm5TlI0tKSTTDWJAT,155.0,447663
regional-pt-weekly-2021-12-23,4xigvdbvlzxJIIZGIg6eGT,27.0,114159
regional-de-weekly-2021-08-05,11NL4WkilMYNvu1iQrzCLL,144.0,437619
regional-de-weekly-2021-02-18,0XwSUpdrF7nR7hVxbDs7mb,85.0,600412
regional-hu-weekly-2021-12-23,2gpWyfu7eZ01zzncHpxOtA,142.0,37807
regional-tr-weekly-2021-12-23,16wVY2lWuqBjjPrpTa6KSN,92.0,384397
regional-de-weekly-2021-02-18,3rchFjeKZ0bJxO7EEdM3S5,179.0,398659
regional-de-weekly-2021-09-02,1dPNJDYuW9QAtkOpK3eBvO,99.0,563515
regional-de-weekly-2021-05-13,3J8EOeKLTLXORtWPpOU5bE,150.0,458819
regional-de-weekly-2021-01-28,7mrWTjhYctgEQb0lJKrVWy,61.0,728847
regional-do-weekly-2021-12-23,6Uj1ctrBOjOas8xZXGqKk4,64.0,26861
regional-de-weekly-2021-05-06,7toCqux0Ln42OttYYyds4k,41.0,1033990
regional-de-weekly-2021-07-01,3H7ihDc1dqLriiWXwsc2po,144.0,476722
regional-za-weekly-2021-12-23,02MWAaffLxlfxAUY7c5dvx,12.0,96471
regional-de-weekly-2021-10-28,1JOAfPOJkTIdrVdrYMF9LD,83.0,616778
regional-de-weekly-2021-11-18,44IkrAeQhRxZpuyshIeVEW,78.0,671640
regional-sv-weekly-2021-12-23,1mWdTewIgB3gtBM3TOSFhB,164.0,20096
regional-lt-weekly-2021-12-23,1N1ZpYUJc9fwrqk53FGgWv,121.0,10810
regional-de-weekly-2021-10-14,07MDkzWARZaLEdKxo6yArG,99.0,569033
regional-dk-weekly-2021-12-23,1D9P6P6yR4LB3Cq0ozn8ZE,55.0,225583
regional-cr-weekly-2021-12-23,6tDDoYIxWvMLTdKpjFkc1B,170.0,27174
regional-cl-weekly-2021-12-23,6dmXZ9B5HdFAyzHeTneYBK,68.0,400547
regional-at-weekly-2021-12-23,2OQ6a4CfUeYskpTTgyawyJ,42.0,126561
regional-de-weekly-2021-12-16,7DF8lvLdV3htIbuTWpc7lR,111.0,655745
regional-ee-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,35.0,15251
regional-de-weekly-2021-10-21,1ET2yDvPFLjWGNUoZHPbSh,138.0,465054
regional-de-weekly-2021-06-03,1iAyJBksvAI6DQEnzv8l1E,103.0,656708
regional-de-weekly-2021-04-15,6zFMeegAMYQo0mt8rXtrli,86.0,606617
regional-de-weekly-2021-09-30,3eJH2nAjvNXdmPfBkALiPZ,63.0,765716
regional-ec-weekly-2021-12-23,5PjdY0CKGZdEuoNab3yDmX,49.0,92715
regional-be-weekly-2021-12-23,2uFaJJtFpPDc5Pa95XzTvg,,176505
regional-sa-weekly-2021-12-23,3oLe5ZILASG8vU5dxIMfLY,137.0,16167
regional-at-weekly-2021-12-23,3iMRGDhn0ghHIUMmlKrJOh,72.0,81339
regional-cz-weekly-2021-12-23,50nfwKoDiSYg8zOCREWAm5,48.0,109235
regional-my-weekly-2021-12-23,2MJz8BxxMsERULatmBikDH,25.0,152289
regional-ru-weekly-2021-12-23,3dlrN8fcpdUx0t2I0QsMH2,13.0,472676
regional-ni-weekly-2021-12-23,35UUpTmrcFXNIVIN26ujXl,179.0,8354
regional-ie-weekly-2021-12-23,3nAp4IvdMPPWEH9uuXFFV5,14.0,316811
regional-pt-weekly-2021-12-23,3IMLoeLerS7TMpKjxUgAhx,119.0,53856
regional-hu-weekly-2021-12-23,2TdN8vYZq8GlEFzY5l2xsc,32.0,102652
regional-in-weekly-2021-12-23,1y1rQTkWmrZdJmjwuK07GC,75.0,691220
regional-de-weekly-2021-03-25,4XPfAjrZAvkmIGh7MbKXLB,56.0,797730
regional-sg-weekly-2021-12-23,6a1hzBiTkgqTsDA0Xgfh9z,172.0,44164
regional-ma-weekly-2021-12-23,4fouWK6XVHhzl78KzQ1UjL,38.0,31080
regional-gr-weekly-2021-12-23,2X0XWgfTRhv6RkUc1kuzcd,76.0,59692
regional-hk-weekly-2021-12-23,3wELjotjK7vdWGYD7G9s6z,69.0,51125
regional-de-weekly-2021-03-18,5zPT86unoFaNP2J348n1p0,55.0,844120
regional-de-weekly-2021-02-18,2kvJnNMqnimkCZUUWjOINy,83.0,606712
regional-de-weekly-2021-02-04,5TGcyccg8Hkgn9jB7gUpMN,77.0,658497
regional-ph-weekly-2021-12-23,6OcCk1dbAb7XNHsC098oEM,143.0,252525
regional-fr-weekly-2021-12-23,3tuc0SkubezWa44Z3QJEnd,55.0,738220
regional-sa-weekly-2021-12-23,5xGOoUnDRjdblyUHYSAaSF,96.0,19640
regional-de-weekly-2021-01-07,2U5WueTLIK5WJLD7mvDODv,120.0,445281
regional-ie-weekly-2021-12-23,46nvQpUDsxpS08UTFOeKTA,127.0,67863
regional-dk-weekly-2021-12-23,0uzDIwBM4LEzKDTDbQDdeG,77.0,157042
regional-nz-weekly-2021-12-23,5nujrmhLynf4yMoMtj8AQF,61.0,102191
regional-de-weekly-2021-06-17,51S7lhJk6AHiFg0PhJupfz,20.0,1449647
regional-de-weekly-2021-05-27,4eNW5iyZwK6ZgyZTojV4vI,63.0,781610
regional-de-weekly-2021-07-22,7MC4XR9M9amdmKQr2iDF7i,19.0,1429440
regional-fi-weekly-2021-12-23,2O3MQ6H3gjrIWDcpeTrikT,153.0,53524
regional-vn-weekly-2021-12-23,2MHGIiWus5xHykiZGuDtNe,88.0,60731
regional-bg-weekly-2021-12-23,69zyifKelGUoEBEKfCX5ri,95.0,8585
regional-th-weekly-2021-12-23,13OtbwiqeUt7M5VtbSTtvK,161.0,58514
regional-ph-weekly-2021-12-23,35mvY5S1H3J2QZyna3TFe0,136.0,261069
regional-ca-weekly-2021-12-23,7vQbuQcyTflfCIOu3Uzzya,3.0,1695404
regional-in-weekly-2021-12-23,5iCY0TXNImK4hyKfcplQsg,169.0,461113
regional-uy-weekly-2021-12-23,4HYDUMY0xSpeBr0AMY9cUz,121.0,23629
regional-sa-weekly-2021-12-23,46IZ0fSY2mpAiktS3KOqds,23.0,42974
regional-pt-weekly-2021-12-23,3Vi5XqYrmQgOYBajMWSvCi,68.0,70127
regional-mx-weekly-2021-12-23,5UlnuulVAVmmesw4VzqHdG,169.0,791977
regional-ru-weekly-2021-12-23,3euwIpljAgZ47S6XnOWaA9,153.0,158004
regional-ae-weekly-2021-12-23,2sHYMLUd4nVLxHPKY05Ein,169.0,9973
regional-th-weekly-2021-12-23,6HU7h9RYOaPRFeh0R3UeAr,92.0,85419
regional-de-weekly-2021-06-03,1upzszB5JxMfNUEBmkcgaO,181.0,427132
regional-pt-weekly-2021-12-23,3rq5w4bQGigXOfdN30ATJt,132.0,50957
regional-be-weekly-2021-12-23,0pqnGHJpmpxLKifKRmU6WP,,66469
regional-ni-weekly-2021-12-23,5Mw46yRtdiOdjqSG0eDItr,91.0,11928
regional-bg-weekly-2021-12-23,2PHiwLEX0TfWfhbRgHIf3n,73.0,10040
regional-de-weekly-2021-04-22,2qpZjutAe3pstQsjwSXQb4,105.0,539586
regional-gb-weekly-2021-12-23,07MDkzWARZaLEdKxo6yArG,86.0,741067
regional-es-weekly-2021-12-23,0eVborSuxUeSg0meWYd9dZ,176.0,298763
regional-pe-weekly-2021-12-23,2tFwfmceQa1Y6nRPhYbEtC,106.0,132832
regional-id-weekly-2021-12-23,4xqrdfXkTW4T0RauPLv3WA,69.0,492402
regional-bg-weekly-2021-12-23,2r6OAV3WsYtXuXjvJ1lIDi,154.0,7110
regional-ch-weekly-2021-12-23,5PjdY0CKGZdEuoNab3yDmX,23.0,190321
regional-py-weekly-2021-12-23,4PEfJZpVjdclfzZ9XO8uDw,103.0,43272
regional-de-weekly-2021-07-29,3Vi5XqYrmQgOYBajMWSvCi,87.0,615552
regional-fr-weekly-2021-12-23,6tjituizSxwSmBB5vtgHZE,141.0,416375
regional-tr-weekly-2021-12-23,4LW7pZxqjg9y3W1k3tHCJv,80.0,425800
regional-de-weekly-2021-12-09,4dBQWyoZmmgvFBlALGlqZi,148.0,532412
regional-de-weekly-2021-06-24,2bgTY4UwhfBYhGT4HUYStN,80.0,691226
regional-mx-weekly-2021-12-23,1FlL8ycld6uVDDyhV7P5FA,45.0,1522958
regional-de-weekly-2021-03-04,6QVxJg8q95hEuPgNRb56jK,77.0,662766
regional-gt-weekly-2021-12-23,0ldT3gl7aGNzrJyd4b1CA4,34.0,94004
regional-us-weekly-2021-12-23,6pVW5LRWgeLaHudxauOTJU,125.0,2216913
regional-de-weekly-2021-06-24,1t9WgS8FN0534tLBRwbaxO,143.0,458378
regional-de-weekly-2021-11-18,4jPy3l0RUwlUI9T5XHBW2m,136.0,464447
regional-de-weekly-2021-06-17,3H7ihDc1dqLriiWXwsc2po,105.0,581022
regional-de-weekly-2021-12-23,30YfM60marCBbIDOVxa7Lk,133.0,655215
regional-pl-weekly-2021-12-23,3rmo8F54jFF8OgYsqTxm5d,107.0,347211
regional-de-weekly-2021-11-11,5OAHmKOEswMiVA8kyWFAEe,115.0,507933
regional-de-weekly-2021-12-02,4wK7WFHdqwB2YzpfPDPpWB,112.0,634871
regional-de-weekly-2021-07-29,7lQWRAjyhTpCWFC0jmclT4,121.0,510602
regional-sg-weekly-2021-12-23,1is8gU4RVcN4J8xItxWoOY,47.0,93539
regional-ca-weekly-2021-12-23,2TE4xW3ImvpltVU0cPcKUn,74.0,466750
regional-ec-weekly-2021-12-23,5RubKOuDoPn5Kj5TLVxSxY,53.0,84449
regional-fi-weekly-2021-12-23,2SBr3MK1sdMs8IxdRcN6qz,104.0,69998
regional-in-weekly-2021-12-23,3jxNbVmugKWFFc3YAVl0sD,126.0,519720
regional-ru-weekly-2021-12-23,7vQbuQcyTflfCIOu3Uzzya,176.0,146508
regional-de-weekly-2021-12-09,6OufwUcCqo81guU2jAlDVP,67.0,883200
regional-de-weekly-2021-04-08,5iUveERei5JgBhqWlu3JIN,172.0,393091
regional-de-weekly-2021-12-09,2TdaxRL0VAKep3sbuM2O8L,107.0,662672
regional-is-weekly-2021-12-23,1B1uIKTvTYVMiJLNnyZ6IE,153.0,9273
regional-de-weekly-2021-03-18,3bidbhpOYeV4knp8AIu8Xn,119.0,507771
regional-mx-weekly-2021-12-23,4loQgPwJHocL3dFwLfjb1J,177.0,783111
regional-ie-weekly-2021-12-23,1yxcKrEcxt4O03IIC25yHk,81.0,93452
regional-de-weekly-2021-02-11,5qYf19BLOheApfe6NqhDPg,101.0,513223
regional-de-weekly-2021-04-01,3VT8hOC5vuDXBsHrR53WFh,5.0,2818478
regional-nl-weekly-2021-12-23,4PS1e8f2LvuTFgUs1Cn3ON,144.0,227541
regional-de-weekly-2021-06-10,285pBltuF7vW8TeWk8hdRR,172.0,410775
regional-lu-weekly-2021-12-23,6Uj1ctrBOjOas8xZXGqKk4,31.0,12170
regional-gb-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,113.0,608728
regional-de-weekly-2021-07-22,2UbVnbE5FH6008mAm6Mmgw,36.0,1100411
regional-de-weekly-2021-06-17,2knDuFWczh1Wv92eBAdPTa,8.0,2238393
regional-dk-weekly-2021-12-23,0hph5ZLIh4WG69ouwjQnxA,74.0,160314
regional-de-weekly-2021-07-01,7lgvGRC1gN0JGgY9VGXsQT,172.0,407359
regional-sv-weekly-2021-12-23,3KJ3opyV29269SXkPrc19l,40.0,44193
regional-de-weekly-2021-09-02,6P1jSLoccrZwr3pHE7OY6J,31.0,1212171
regional-de-weekly-2021-07-08,6uMbcYQjDxHeZNMyQqT2t3,68.0,839087
regional-de-weekly-2021-08-05,3M89zvwwb1jtDUDKYNsdiA,86.0,588171
regional-de-weekly-2021-04-29,2REu6wX4KKrG6uGlTKVqu6,96.0,561506
regional-de-weekly-2021-10-21,4iJyoBOLtHqaGxP12qzhQI,150.0,447946
regional-do-weekly-2021-12-23,47ZS1OjnJpJVfGN9yHXfMn,95.0,23023
regional-de-weekly-2021-08-26,1f3yAtsJtY87CTmM8RLnxf,161.0,410166
regional-cl-weekly-2021-12-23,35wvL50xvKpCHEJPxLOLPI,136.0,265378
regional-bg-weekly-2021-12-23,6E90gq0KO6FYZVOXx8kCcC,69.0,10200
regional-de-weekly-2021-04-08,0u2P5u6lvoDfwTYjAADbn4,167.0,401674
regional-lu-weekly-2021-12-23,4btFHqumCO31GksfuBLLv3,169.0,3788
regional-sg-weekly-2021-12-23,6Uj1ctrBOjOas8xZXGqKk4,42.0,99213
regional-za-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,63.0,39723
regional-bg-weekly-2021-12-23,6UelLqGlWMcVH1E5c4H7lY,176.0,6647
regional-de-weekly-2021-01-28,0PvFJmanyNQMseIFrU708S,86.0,599227
regional-it-weekly-2021-12-23,0e8nrvls4Qqv5Rfa2UhqmO,140.0,369403
regional-tw-weekly-2021-12-23,5o48kuQnPwhuRAzO2t0bCU,186.0,49396
regional-kr-weekly-2021-12-23,4cktbXiXOapiLBMprHFErI,194.0,10857
regional-hk-weekly-2021-12-23,4QgsL3BOO0VvMAFhh2nZVU,59.0,59498
regional-de-weekly-2021-02-11,5yUzqd3H7cmJ1no6B4uTzu,9.0,1641547
regional-de-weekly-2021-12-16,2KnLkZ3z7PO3kgVGHGqDpD,141.0,568918
regional-de-weekly-2021-07-22,5RwV8BvLfX5injfqYodke9,199.0,398848
regional-de-weekly-2021-03-04,7tUTCcqkMCnC9qLqbQeI0T,147.0,459502
regional-uy-weekly-2021-12-23,0BTJ7QpDRjinzAy8KQMAp8,158.0,20104
regional-lt-weekly-2021-12-23,5nujrmhLynf4yMoMtj8AQF,77.0,14127
regional-us-weekly-2021-12-23,5xlS0QkVrSH7ssEbBgBzbM,47.0,3594474
regional-mx-weekly-2021-12-23,2XIc1pqjXV3Cr2BQUGNBck,64.0,1218908
regional-de-weekly-2021-03-04,0D75ciM842cdUMKSMfAR9y,103.0,555616
regional-mx-weekly-2021-12-23,6b2HYgqcK9mvktt4GxAu72,117.0,937422
regional-ca-weekly-2021-12-23,4kKdvXD0ez7jp1296JmAts,12.0,1127755
regional-th-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,27.0,206143
regional-de-weekly-2021-05-13,3dy7SaVShdnjwtx9IXhtzg,132.0,485014
regional-us-weekly-2021-12-23,27qAMKrDdKEs8HDXcvR24R,134.0,2096033
regional-de-weekly-2021-02-11,59qrUpoplZxbIZxk6X0Bm3,89.0,540092
regional-de-weekly-2021-12-16,6fuO9uk9wbjCHvQJqk2Qpx,26.0,1631408
regional-be-weekly-2021-12-23,6ItXr7qOXzK6KlhTbUu6hp,,104869
regional-br-weekly-2021-12-23,3IAfUEeaXRX9s9UdKOJrFI,71.0,1561731
regional-es-weekly-2021-12-23,0Be7sopyKMv8Y8npsUkax2,3.0,2194094
regional-de-weekly-2021-08-05,4UOXo3xWnxYdTf3sFyRaUG,187.0,397795
regional-de-weekly-2021-03-25,5TGcyccg8Hkgn9jB7gUpMN,100.0,575569
regional-de-weekly-2021-01-21,27u7t9d7ZQoyjsCROHuZJ3,112.0,518251
regional-hu-weekly-2021-12-23,6a1hzBiTkgqTsDA0Xgfh9z,63.0,65718
regional-de-weekly-2021-09-30,1SVV2YIx9ouyD2WwQqBL61,85.0,611571
regional-lu-weekly-2021-12-23,4MrfQL4TYQXJBlZYpAHTuE,80.0,5572
regional-de-weekly-2021-11-11,5STeQZH1Ahz3h0X9Njaij7,69.0,739630
regional-pe-weekly-2021-12-23,1WvrDdouh6C51In1SdATbq,65.0,169316
regional-ae-weekly-2021-12-23,3eekarcy7kvN4yt5ZFzltW,192.0,9333
regional-ae-weekly-2021-12-23,6Jzdxguk63s6CVVXHIrQ0x,119.0,11893
regional-ca-weekly-2021-12-23,1GQ3cCJMAhLqWARyVZWxnO,64.0,504867
regional-de-weekly-2021-03-18,0HhifV2v8vcNC4I3gpnwf3,64.0,737137
regional-de-weekly-2021-01-14,6Xlske5nAmkPb123IfyZ5S,65.0,690305
regional-no-weekly-2021-12-23,0PRX6CXffB3cARlzNCkmR4,12.0,662664
regional-de-weekly-2021-10-14,6OufwUcCqo81guU2jAlDVP,23.0,1513342
regional-pa-weekly-2021-12-23,62pg2fFuBb6zgU2gqJR8kP,152.0,15424
regional-za-weekly-2021-12-23,66qOuPxn0XSg27YLKpdExn,121.0,30550
regional-gr-weekly-2021-12-23,1dVnjNCdi74L1qqrGViEYH,81.0,58778
regional-de-weekly-2021-05-13,2MlOUXmcofMackX3bxfSwi,194.0,405916
regional-my-weekly-2021-12-23,3Vi5XqYrmQgOYBajMWSvCi,55.0,102433
regional-de-weekly-2021-07-15,6J7A8pgt2ucX84WdFkOzj7,184.0,400541
regional-ee-weekly-2021-12-23,2QjOHCTQ1Jl3zawyYOpxh6,41.0,13192
regional-de-weekly-2021-09-23,1edUWAS1x66v10yguQ6qkO,28.0,1298866
regional-de-weekly-2021-07-22,3kaaRmJhAekwEFiB6SRiPV,97.0,635504
regional-de-weekly-2021-10-14,2knDuFWczh1Wv92eBAdPTa,84.0,621906
regional-gt-weekly-2021-12-23,2FDFz5TuYlpP180AUicAcl,51.0,80170
regional-ar-weekly-2021-12-23,7iXJg4IUyrWont5YSQrbKP,49.0,770739
regional-ec-weekly-2021-12-23,0G2zPzWqVjR68iNPmx2TBe,11.0,191634
regional-ca-weekly-2021-12-23,09gysnJpfQ3ublBmJDfcEC,172.0,279353
regional-pt-weekly-2021-12-23,04sN26COy28wTXYj3dMoiZ,176.0,42077
regional-br-weekly-2021-12-23,0DsPj89zlY3Us7xb5cXK5h,31.0,3029024
regional-de-weekly-2021-09-02,42ZrMq4BKsWDrrbMnMRYaK,46.0,962374
regional-sg-weekly-2021-12-23,5cU1O9P0EDA0rPkPDykhIm,80.0,65763
regional-de-weekly-2021-07-08,7BoobGhD4x5K96Me0hqC8Q,115.0,581686
regional-ie-weekly-2021-12-23,0siYMEsGrzzzlWLXK5zJfS,168.0,53718
regional-de-weekly-2021-10-07,0XpTuvT4Yueddiv20w6M9a,125.0,499775
regional-de-weekly-2021-05-13,28tBoBognmn3BBdfjPzSw9,4.0,2729954
regional-ec-weekly-2021-12-23,0IqCoZ168iRc9LqfrYgpZy,131.0,51551
regional-de-weekly-2021-12-16,7LoFMtL7hxP9tr5HYyyUrJ,37.0,1326188
regional-pl-weekly-2021-12-23,7n7QAwwFJG7jOjxgACW1XC,180.0,225026
regional-de-weekly-2021-06-17,5CqkgDH8QZjSqqI3HmYxDD,99.0,610461
regional-hk-weekly-2021-12-23,79letQC8rVM851Cz2ORR0z,64.0,53843
regional-lt-weekly-2021-12-23,2vWBUC9djv6BtiGlmKiQaH,174.0,8784
regional-de-weekly-2021-06-10,3KPyABqRfQu0eCHRFW1AIn,179.0,398997
regional-de-weekly-2021-02-25,67ojvEGRPAUCOohuMPqoRC,136.0,500317
regional-de-weekly-2021-08-26,14UUBO41DkFSEA4NoRpFTq,169.0,399664
regional-de-weekly-2021-09-23,2r9gIpt17PhZv0y2nCpFHC,3.0,3411765
regional-nz-weekly-2021-12-23,1xIqDFx3KdByBnKMlTECcM,180.0,55041
regional-bo-weekly-2021-12-23,41wtwzCZkXwpnakmwJ239F,91.0,25018
regional-de-weekly-2021-02-04,3H7ihDc1dqLriiWXwsc2po,63.0,700399
regional-de-weekly-2021-12-30,7fUYUcWy853HS8YJn0b3Sr,30.0,1656182
regional-in-weekly-2021-12-23,4FKLi2H8nNxLWwVk9nvzwy,108.0,562041
regional-de-weekly-2021-09-09,2e9SUhfqprCWCWNXcZNjxP,74.0,735837
regional-de-weekly-2021-08-05,24osWl0SQSyHzGyEMdf394,34.0,990203
regional-ee-weekly-2021-12-23,5wANPM4fQCJwkGd4rN57mH,190.0,5907
regional-kr-weekly-2021-12-23,0e8nrvls4Qqv5Rfa2UhqmO,172.0,11541
regional-my-weekly-2021-12-23,56Uibq6ur2xwUpSd9biBH1,49.0,113108
regional-ma-weekly-2021-12-23,7pjIVRYtB0EjHEz8xDtt9i,102.0,19898
regional-de-weekly-2021-07-29,0UKUfxIkDAMZz7hMdiVX3m,49.0,910009
regional-id-weekly-2021-12-23,4kfjA6WfgKBt7I7YKuDCkU,24.0,1076925
regional-nl-weekly-2021-12-23,3EmVX1rAlN2N910g81I9S8,163.0,209639
regional-de-weekly-2021-11-04,2NkKIjlfLa9o9Yfsq2tl99,2.0,3190087
regional-tw-weekly-2021-12-23,18skUiI0cqgeceCykNtK6r,127.0,62328
regional-de-weekly-2021-07-15,4xkOaSrkexMciUUogZKVTS,200.0,376590
regional-ae-weekly-2021-12-23,6E90gq0KO6FYZVOXx8kCcC,75.0,15483
regional-de-weekly-2021-06-24,6V1lWr7s8CO5VkxXe4hBtg,88.0,636672
regional-lv-weekly-2021-12-23,7hU3IHwjX150XLoTVmjD0q,102.0,10018
regional-nl-weekly-2021-12-23,6Uj1ctrBOjOas8xZXGqKk4,78.0,352093
regional-za-weekly-2021-12-23,2PhF9xxDAX5FW0KNnkpah5,37.0,50709
regional-sa-weekly-2021-12-23,1Qh8KVerk8wYXVmRWw51Xe,195.0,13310
regional-id-weekly-2021-12-23,3XYRV7ZSHqIRDG87DKTtry,97.0,393761
regional-sa-weekly-2021-12-23,6Jzdxguk63s6CVVXHIrQ0x,138.0,16136
regional-de-weekly-2021-11-11,2zc3acsVhebCn3oYmBh51v,3.0,2579422
regional-de-weekly-2021-11-04,2dWNKXTs5z7Iu1g0kYh4Xe,100.0,581763
regional-de-weekly-2021-12-09,3qCeq0rWK67SoBDgFd2sId,37.0,1394634
regional-bo-weekly-2021-12-23,2TH65lNHgvLxCKXM3apjxI,105.0,23151
regional-is-weekly-2021-12-23,0IdsoEg5mjXNqlrskkzWjl,177.0,7965
regional-de-weekly-2021-04-08,7hxHWCCAIIxFLCzvDgnQHX,54.0,779519
regional-de-weekly-2021-10-07,1m0UFnuTktOkksvjbF9z0m,105.0,554075
regional-co-weekly-2021-12-23,1xK1Gg9SxG8fy2Ya373oqb,101.0,134115
regional-at-weekly-2021-12-23,1GQ3cCJMAhLqWARyVZWxnO,179.0,45136
regional-no-weekly-2021-12-23,5GyK0VoeWtQvT1Yesd0mVh,53.0,258701
regional-de-weekly-2021-07-08,3H7ihDc1dqLriiWXwsc2po,166.0,447588
regional-id-weekly-2021-12-23,6Hii26x3qDErVitnGW8QtO,2.0,1813599
regional-de-weekly-2021-01-28,7wgkebUBtfN1dY3UikcYpm,83.0,610528
regional-ar-weekly-2021-12-23,2y2iEADc8O0Vv5IKHSs21i,135.0,307637
regional-de-weekly-2021-12-16,2Oi1IJ6JEUX1aya9VUAA1Z,44.0,1199248
regional-fr-weekly-2021-12-23,1Nht2kJWRqq6upZCOTKsSA,143.0,414789
regional-ec-weekly-2021-12-23,1r9xUipOqoNwggBpENDsvJ,33.0,115355
regional-gb-weekly-2021-12-23,3nhzTOc939C4v4ecTEZTPl,139.0,513004
regional-nz-weekly-2021-12-23,65irrLqfCMRiO3p87P4C0D,170.0,55829
regional-de-weekly-2021-07-29,2N8m6CYs74qQO4mjVcXO30,132.0,490563
regional-de-weekly-2021-01-07,2ZiltmlAPVrh2ZSDlrxwsE,20.0,1170134
regional-pe-weekly-2021-12-23,1g4cZvi0nLeeIycd0Rkljj,114.0,128719
regional-ro-weekly-2021-12-23,667WZUNLKbsaNtxtkqP9yo,176.0,21037
regional-ph-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,12.0,1113962
regional-lv-weekly-2021-12-23,50nfwKoDiSYg8zOCREWAm5,38.0,15969
regional-de-weekly-2021-10-28,1V7bZ9gEIwFQpm8yGxRHNA,88.0,609402
regional-de-weekly-2021-08-19,6Dy1jexKYriXAVG6evyUTJ,81.0,640114
regional-hn-weekly-2021-12-23,1SOClUWhOi8vHZYMz3GluK,136.0,16044
regional-mx-weekly-2021-12-23,5hRFjooNvZWb9gdnXjrv2j,75.0,1114573
regional-us-weekly-2021-12-23,29TPjc8wxfz4XMn21O7VsZ,74.0,2941248
regional-de-weekly-2021-05-13,0L6JxnihnHbUu6LzXpntak,164.0,437162
regional-de-weekly-2021-07-08,3Wrjm47oTz2sjIgck11l5e,3.0,4214463
regional-de-weekly-2021-04-01,5rb9QrpfcKFHM1EUbSIurX,189.0,428475
regional-bg-weekly-2021-12-23,2TE4xW3ImvpltVU0cPcKUn,160.0,7021
regional-bo-weekly-2021-12-23,1sZ39ZxvFo8FyMz4s7iVlf,50.0,35083
regional-is-weekly-2021-12-23,27qAMKrDdKEs8HDXcvR24R,26.0,29372
regional-hn-weekly-2021-12-23,27RSJHEA99Y0Vsow7nA37A,39.0,34765
regional-is-weekly-2021-12-23,5Z9KJZvQzH6PFmb8SNkxuk,58.0,18140
regional-de-weekly-2021-07-29,7hxHWCCAIIxFLCzvDgnQHX,128.0,501154
regional-il-weekly-2021-12-23,4jPy3l0RUwlUI9T5XHBW2m,187.0,27297
regional-de-weekly-2021-05-06,6zFMeegAMYQo0mt8rXtrli,155.0,475649
regional-de-weekly-2021-04-29,6ZklqpekeC0KFGzyFVjQuj,157.0,429663
regional-de-weekly-2021-12-23,6wnlElB7aqaUknc8iryJAn,119.0,698418
regional-de-weekly-2021-06-17,5QEqzFV7R8KSSCJa37tfvs,51.0,977376
regional-ru-weekly-2021-12-23,0xEET0hVtwAEI5iVMWmD5C,70.0,213230
regional-de-weekly-2021-05-27,2Evj4o2ce0hhfJLThhahVg,136.0,490547
regional-uy-weekly-2021-12-23,7I8L3vYCLThw2FDrE6LuzE,120.0,23680
regional-ro-weekly-2021-12-23,5Ibxha7N01DUemV7b99LH4,72.0,32863
regional-do-weekly-2021-12-23,5K42LXYdwB905rlqgDA6Qg,163.0,17243
regional-de-weekly-2021-12-16,2OQ6a4CfUeYskpTTgyawyJ,90.0,743597
regional-th-weekly-2021-12-23,25kxJg4ykcvM1wphY0yIwt,145.0,62568
regional-bg-weekly-2021-12-23,0gQeAKfYzJcJsp7Ydjajcr,130.0,7619
regional-de-weekly-2021-09-16,3B4etxytImrRKQgV3XHjnR,190.0,387891
regional-nl-weekly-2021-12-23,00Blm7zeNqgYLPtW6zg8cj,101.0,299352
regional-uy-weekly-2021-12-23,1b62AO1IzcVr5SOgoguc9o,96.0,27002
regional-de-weekly-2021-04-08,5DhcEJWVdkPNkJUVnbiUKo,152.0,414114
regional-ru-weekly-2021-12-23,3qISOUWmtX2Qji94rPbx5u,184.0,140962
regional-uy-weekly-2021-12-23,2BEcap3xJtmiPaHKyfQi4e,31.0,72897
regional-cz-weekly-2021-12-23,27qAMKrDdKEs8HDXcvR24R,79.0,73644
regional-dk-weekly-2021-12-23,1TjIWkYD0gUrj6Ii4d5MTq,72.0,163768
regional-sg-weekly-2021-12-23,2Xr1dTzJee307rmrkt8c0g,44.0,97105
regional-de-weekly-2021-11-04,0hPzyES82xnh6GhOa2hbiw,135.0,472851
regional-tw-weekly-2021-12-23,5vqYJFxGOZ2nfdR1YpwI74,167.0,52358
regional-sk-weekly-2021-12-23,6a1hzBiTkgqTsDA0Xgfh9z,117.0,26674
regional-mx-weekly-2021-12-23,6HIIuuUIEzH1meVdGbMXyf,6.0,3359961
regional-ec-weekly-2021-12-23,1lV3QHHMAQt0Kc1ioZq2MP,81.0,67131
regional-de-weekly-2021-12-16,2W1Aq2c6PUSHBC0golgHLK,129.0,601640
regional-ph-weekly-2021-12-23,5wANPM4fQCJwkGd4rN57mH,66.0,430437
