song_id,artist_name,song_name,genre,duration_ms,explicit,danceability,loudness,speechiness,acousticness,instrumentalness,valence
6YHsPMvvmor0vFrMxI4UZi,Sons Of Zion,Love on the Run (feat. Jackson Owens),other,177415.0,False,0.776,-9.298,0.146,0.00674,0.00018199999999999998,0.71
6YI4OXOVtZ29Rc7GxOI4sY,Jace Chan,沒有無緣無故的恨,other,225918.0,False,0.647,-9.208,0.0594,0.734,0.0,0.166
6YJdPrH3i2POzu7hdHIRrb,Ariana Grande,Santa Baby,pop,170933.0,False,0.748,-5.752,0.137,0.050100000000000006,0.0,0.777
6YPO4d3RbnKQZix9QcG7HT,Dame 5,Sigue Bailando,other,159980.0,False,0.686,-6.729,0.0523,0.435,0.0,0.73
6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Summer,electronic,222533.0,False,0.596,-3.556,0.0346,0.0211,0.0178,0.743
6YYmoV9YbBefsspGmqFHbs,Fuego,Una Vaina Loca,reggaeton,188894.0,False,0.792,-12.813,0.0546,0.17200000000000001,1.9299999999999998e-05,0.712
6Yard5LK4aXEn0kBKtHSob,Grupo Firme,Se Fue La Pantera (En Vivo),other,202022.0,False,0.557,-4.467,0.07680000000000001,0.11800000000000001,0.0,0.907
6YeDjSHCDmJKgU8foiaruL,Frank Sinatra,Santa Claus Is Comin' to Town,other,154640.0,False,0.646,-11.957,0.0565,0.8260000000000001,0.0,0.6880000000000001
6YrNd7sFarQAUflTPcTH0h,Sam Fender,Spit Of You,rock,273027.0,False,0.387,-5.933,0.029500000000000002,0.00135,0.00198,0.381
6Yu4uRiiDx2YN0eEeTdUIf,RAF Camora,Chromosom,rap,123003.0,True,0.755,-5.635,0.065,0.165,0.00219,0.368
6Yv0xoR37tcxzvey8ybW5l,NiziU,Chopstick,japanese,177973.0,False,0.8170000000000001,-2.954,0.0601,0.14300000000000002,0.0,0.733
6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,Love Story (Taylor’s Version),pop,235767.0,False,0.627,-4.311,0.031,0.13,3.97e-06,0.41500000000000004
6YzLykAZTro3znbspER5Cd,Drago200,TOTA,other,155000.0,True,0.745,-4.17,0.306,0.027,1.13e-06,0.442
6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,Safe And Sound,electronic,192790.0,False,0.655,-4.852,0.0316,0.000176,0.0037400000000000003,0.766
6ZGtvjAaMeuNtsXCEbfrDG,רוי סופר,לא רואה,other,147429.0,False,0.748,-7.374,0.03,0.0742,0.009370000000000002,0.678
6ZKazOSqSZPdehgn4UYxBz,badmómzjay,Sterne unterm Dach,trap,185186.0,True,0.768,-8.548,0.296,0.312,0.0,0.17300000000000001
6ZQoqQ9YYKrf52JRNvueLH,بدر العزي,الدنيا دوارة,other,304682.0,False,0.769,-9.069,0.12,0.801,4.61e-06,0.907
6ZVpk9bSJGebJJzJmMocua,Loredana,Nese Don,pop,170667.0,False,0.7030000000000001,-4.07,0.09910000000000001,0.0023,0.067,0.585
6ZiAgTmT7c6OSZ3E6PFwWz,Matías Valdez,Quédate,other,217219.0,False,0.655,-4.923,0.049300000000000004,0.298,0.0,0.6910000000000001
6ZklqpekeC0KFGzyFVjQuj,LUNA,Verlierer,indie,124477.0,False,0.643,-6.065,0.195,0.652,0.0,0.332
6Zu3aw7FfjAF9WA0fA81Oq,Latto,Big Energy,rap,173182.0,True,0.935,-3.838,0.114,0.0514,0.0,0.8130000000000001
6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,pop,172693.0,False,0.442,-5.096,0.05,0.136,2.2899999999999998e-05,0.129
6a1hzBiTkgqTsDA0Xgfh9z,The Jackson 5,Santa Claus Is Coming To Town,soul,143773.0,False,0.682,-11.309,0.0352,0.271,0.0007859999999999999,0.9430000000000001
6a3kNt1UlUOapDKmEr3JzZ,Bausa,Madonna,hip hop,195734.0,False,0.806,-8.96,0.113,0.47000000000000003,0.0,0.311
6a4l9CrvajT9qtcFAY9oxk,Tamer Hosny,Bahebak,other,206000.0,False,0.631,-7.858,0.07590000000000001,0.308,3e-06,0.493
6a5JCYemYOR4lta1mzaetS,FBC,Se Tá Solteira,trap,115859.0,True,0.862,-9.168,0.167,0.0039900000000000005,6.99e-06,0.406
6aG68QSwv0hgNTq90I2GOE,Coldplay,Everglow,rock,227507.0,False,0.425,-8.467,0.032100000000000004,0.968,0.0181,0.341
6aMgqUHmyLs5vnyaV98HID,Marama,Ya No Llora,pop,120638.0,False,0.685,-5.523,0.10400000000000001,0.216,0.0,0.463
6aNxF6lbcwr8iA8EHOW3Xr,Don Bigg,Lmeryoula,hip hop,244615.0,False,0.619,-8.895,0.154,0.417,0.0,0.677
6aYOUPYfjhOvj9E1wR1QPE,Ufo361,WINGS 2.0,trap,128400.0,True,0.79,-9.643,0.0874,0.0512,0.481,0.363
6adK8xCmHfwko5N1FEDqoT,Joaquin Guiller,Usted No Me Olvida,other,193138.0,False,0.801,-4.39,0.0313,0.386,0.0,0.8320000000000001
6aeU5IH8DB1qHK5jRFTNUv,Văn Mai Hương,Hương (feat. Negav),pop,210286.0,False,0.786,-6.171,0.0699,0.56,0.0,0.58
6ael3WYGBlAi2IdVPdGNyc,Monet192,Feuer,hip hop,152287.0,False,0.6990000000000001,-4.854,0.112,0.017400000000000002,4.84e-06,0.261
6as3iXGeGUqqkR70U6Ajgr,Bilal Wahib,Ibiza,hip hop,160714.0,True,0.905,-6.503,0.0732,0.0182,0.0,0.88
6b2HYgqcK9mvktt4GxAu72,Justin Quiles,Loco,reggaeton,231604.0,False,0.771,-3.66,0.050800000000000005,0.222,0.0,0.8260000000000001
6bDihA6tt8v55G1ddOq0po,Olexesh,GELD,hip hop,141376.0,True,0.786,-5.531,0.28200000000000003,0.0511,0.0036000000000000003,0.438
6bEyu7fMzsnP5COEg3RkWn,Greeicy,Lejos Conmigo,other,175840.0,False,0.769,-4.405,0.162,0.08270000000000001,0.0,0.747
6bGEf1NKIcpuqlo4BfLy7V,Lord Siva,Stjernerne,electronic,201797.0,False,0.717,-8.418,0.0337,0.0775,2.79e-06,0.673
6bGMSP3H9YqkmaLnaJTIoF,Adele,Hold On,soul,366004.0,False,0.366,-7.814,0.043300000000000005,0.858,1.15e-05,0.459
6bIZYCeCEixok9C8DtlI8P,Red Band,Powerful,rock,215556.0,False,0.742,-4.703,0.246,0.369,9.93e-06,0.7030000000000001
6bLvfGI2XeU5DTl8feuNrk,Ke Personajes,Cómo estás,reggaeton,227396.0,False,0.59,-1.986,0.0553,0.289,4.21e-06,0.976
6bM4daGlfZHtKMQp8tEqVz,Bausa,2012,hip hop,170200.0,True,0.805,-7.907,0.0771,0.218,0.0,0.47600000000000003
6bMSUhAmaAGTb5RTTuzWE3,Gloc 9,Simpleng Tao,rap,244600.0,False,0.753,-5.994,0.0409,0.18,0.015300000000000001,0.962
6bRR9tU3WUBsC4aywSgHEO,FOURTY,WEISSER RAUCH,other,182925.0,False,0.633,-5.7780000000000005,0.126,0.0623,9.01e-05,0.749
6bW4olKzz8M2BRYNU1ASUi,FiNCH,Easy Peasy,rock,150413.0,True,0.796,-6.324,0.0303,0.199,6.24e-05,0.519
6bXmKNVe9YIjoyDbz04nWg,Rhymastic,Freaky Squad (feat. Touliver),other,196800.0,False,0.853,-7.352,0.182,0.0678,2.24e-05,0.41500000000000004
6bY6dH41XY2EDvXsIGLT7J,iLLEOo,Keef,rap,165000.0,True,0.908,-6.802,0.1,0.548,0.0,0.717
6bjSY78rmIJVelETp7h2A1,Airon,An Freitagen,other,149067.0,True,0.771,-4.241,0.17300000000000001,0.20700000000000002,0.0,0.47300000000000003
6bkJ4p6uSKmSnKxYpmB4aG,MISIA,Everything,japanese,420920.0,False,0.515,-5.321,0.0334,0.507,0.0,0.23
6bnF93Rx87YqUBLSgjiMU8,The Weeknd,Heartless,electronic,198267.0,True,0.537,-5.507,0.15,0.0236,1.01e-06,0.252
6bpq1jGkVz66Q3LYeoXdjZ,Lil Nas X,SCOOP (feat. Doja Cat),hip hop,174164.0,True,0.841,-8.116,0.149,0.0427,1.54e-06,0.582
6bqT9F2wP82zkBqMpIz0G5,Boulevard Depo,Азбука,hip hop,127059.0,False,0.767,-8.843,0.0776,0.131,0.0,0.0781
6brl7bwOHmGFkNw3MBqssT,Ne-Yo,So Sick,soul,207187.0,False,0.452,-8.336,0.31,0.246,0.0,0.58
6btdl1Vl6Ta5lUwUSOFW2H,Lil Nas X,SUN GOES DOWN,hip hop,168034.0,False,0.549,-6.808,0.0543,0.0792,1.21e-05,0.123
6bvfJf4KjonPMuPfGfy3S2,Nio Garcia,La Jeepeta - Remix,latin,345241.0,True,0.8140000000000001,-4.65,0.20700000000000002,0.297,4.89e-06,0.789
6bxKECVRnkLmtpeU22Ve9p,Ezekiel,help_urself,trap,139652.0,False,0.41300000000000003,-10.353,0.0682,0.00859,0.0178,0.0814
6c14gGZ5ujZdVLXAjqtCc5,Jul,Aghju capitu,hip hop,177080.0,True,0.881,-4.096,0.354,0.23500000000000001,0.00449,0.88
6c32C8T3KlXrbvWSoD5aON,Myke Towers,Experimento,reggaeton,222728.0,False,0.805,-3.589,0.0393,0.0828,0.0,0.682
6cHIlTBxzGoCivKNUs8fwD,Chinaski,Milióóóny Přání,rock,194286.0,False,0.6000000000000001,-5.465,0.038900000000000004,0.019200000000000002,0.0,0.541
6cPDWEOtKSjusFjKY33V8U,Cartoon,Biology,other,194319.0,False,0.549,-5.417,0.0509,0.0206,0.0,0.6980000000000001
6cQ08IpBxxfGcSKxqE3NmB,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),rap,144349.0,True,0.809,-7.268,0.257,0.0758,0.0,0.392
6cX9c6GqXA1S4ORhzV3X53,Timo Turunen,Petteri Punakuono,other,147920.0,False,0.519,-10.843,0.0286,0.812,0.00025,0.7030000000000001
6clMAqSgEWpcFgNlr0nxOh,Shirin David,Bitches brauchen Rap,other,171000.0,True,0.526,-7.838,0.41600000000000004,0.00474,0.0,0.603
6cqH1q7g5GeRVQVMK1Vc7f,TAEYEON,Weekend,korean,233413.0,False,0.74,-2.209,0.052500000000000005,0.07830000000000001,0.000532,0.856
6cvKfEw8rDcmXBslqSEC9G,Aimyon,ハート,pop,271280.0,False,0.661,-5.761,0.0522,0.543,0.0,0.299
6cx06DFPPHchuUAcTxznu9,Joel Corry,Head & Heart (feat. MNEK),house,166028.0,False,0.734,-3.158,0.06620000000000001,0.168,1.14e-05,0.905
6cyYD58m4zLDzEWld7sxHC,Madd,N,other,206509.0,False,0.707,-16.09,0.39,0.338,1.74e-06,0.516
6cygxIDSnHZtXI6LoidQdl,Mabel Matiz,Aşk Yok Olmaktır,singer songwriter,223530.0,False,0.602,-7.824,0.06470000000000001,0.246,0.0,0.498
6dMXNAMr1dlAAUo53QKfqs,Maudy Ayunda,Kamu dan Kenangan - Original Soundtrack Habibie & Ainun 3,pop,266442.0,False,0.257,-8.968,0.028900000000000002,0.867,0.000289,0.20400000000000001
6dRrjJArpVsVa1YuAeUB17,Ero,Kamikaze,hip hop,125070.0,False,0.763,-7.469,0.264,0.059000000000000004,0.004200000000000001,0.542
6dT5W7zuEcUZHnZuVlSIJ5,Los Huayra,La Noche Sin Tí,other,258827.0,False,0.364,-6.686,0.043000000000000003,0.548,0.0,0.446
6dZozoP2G96tDz8YwWtu2y,Los Byby's,"Te Extraño, Te Olvido, Te Amo",other,209453.0,False,0.736,-7.02,0.0424,0.482,0.0,0.732
6dkCXQoMZoEonJbbFYH83r,K-ICM,Phận Hoa Rơi,other,236247.0,False,0.872,-7.458,0.027700000000000002,0.292,0.012,0.738
6dlkr04x93THYt2Cklv91b,Lojzo,Každý deň budú vraj Vianoce,other,267533.0,False,0.405,-11.163,0.025900000000000003,0.244,9.01e-06,0.303
6dm2JL4ghgS4nTlNdP7GYS,Anys,Grammy,other,197904.0,True,0.8250000000000001,-11.055,0.326,0.267,0.0,0.455
6dmXZ9B5HdFAyzHeTneYBK,ROSALÍA,LA FAMA (with The Weeknd),pop,188103.0,False,0.77,-7.911,0.0466,0.9460000000000001,3.38e-05,0.8210000000000001
6dq2NEtJvTIAIU515Pn3LM,Victoria Nadine,Du er ikke alene,pop,172009.0,False,0.495,-8.578,0.0344,0.641,0.0,0.535
6dvS18w5nASjcxIHrfSOGW,Inkonnu,Mgwani,trap,199481.0,True,0.685,-11.101,0.456,0.512,0.0,0.533
6dyQ4108zdBsO3Ygdf4Mne,Tamer Ashour,Oloolo Samah,other,240744.0,False,0.457,-6.698,0.0456,0.6910000000000001,0.0,0.406
6e6v1wSPdFg5gj2spgQNVj,Bruno X Spacc,Az Élet Megy Tovább,rap,171438.0,True,0.844,-5.772,0.188,0.128,0.0,0.328
6eCmK3GQyFuTNWCJHsaF9d,Clean Bandit,Drive (feat. Wes Nelson),electronic,179375.0,False,0.81,-7.189,0.085,0.062400000000000004,1.63e-06,0.771
6eIVuPSZ7D8Q1uaZc8cQnz,Mata,Kiss cam,hip hop,177307.0,False,0.777,-8.711,0.213,0.296,0.0,0.581
6eNis1lYnjtMVoSG7h1dIm,BEARHOUSE,ความสุข,other,226047.0,False,0.638,-2.819,0.0449,0.363,0.0,0.722
6eT8nslwFQTMCn3TqhLB7i,01099,Weihnachtslied 2021,hip hop,160787.0,False,0.779,-6.471,0.17,0.128,0.0005189999999999999,0.592
6eazCEpKOOddgwjoAnOdwD,Lille Per,Til Julebal I Nisseland,pop,213000.0,False,0.599,-7.921,0.0475,0.855,0.0,0.419
6ekW1oiSgYxhXUwomHQzW0,SSIO,Moncler,hip hop,120000.0,True,0.687,-6.041,0.379,0.186,2.4999999999999998e-05,0.605
6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,electronic,164000.0,False,0.798,-7.079,0.232,0.41400000000000003,0.019200000000000002,0.23500000000000001
6f3vDmoE9ssTrOdLpJKxzT,Maan,Leven,pop,134400.0,False,0.677,-5.482,0.0446,0.258,1.6e-06,0.779
6f5ExP43esnvdKPddwKXJH,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),pop,160657.0,False,0.717,-5.077,0.0337,0.0018000000000000002,2.5400000000000002e-06,0.6990000000000001
6f9wNWLVMRX9QbsStbaI4Q,Binomio de Oro de América,Si Tu Amor No Vuelve,other,294640.0,False,0.754,-4.796,0.0359,0.385,0.0,0.8160000000000001
6fAfPKd1MKvn8kN9Yu1UOg,5MIINUST,dispositsioon,hip hop,225293.0,False,0.64,-6.943,0.0402,0.00133,2.38e-06,0.738
6fDFuHldmzsMt2nhSTK113,Aerozen,Rechinii,other,137091.0,True,0.8180000000000001,-9.301,0.361,0.007930000000000001,1.52e-05,0.494
6fRxMU4LWwyaSSowV441IU,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),rock,227395.0,False,0.713,-5.483,0.027,0.037700000000000004,0.0,0.721
6fZmJKpBSqMRx49KaY4waD,Muroki,Wavy,soul,225000.0,False,0.885,-7.825,0.14200000000000002,0.197,2.7899999999999997e-05,0.534
6fe5D0ivKnpXFMAnoSRjah,Vitor e Luan,Localiza Aí BB,other,145309.0,False,0.677,-2.513,0.055600000000000004,0.379,0.0,0.885
6feiJqgHqeSvkGUzf11AYs,Becky Hill,Remember (and David Guetta),pop,161387.0,False,0.626,-3.12,0.0378,0.0682,0.0,0.555
6ffm65pPdwAxJApUEWP3yI,KALIM,SAVAGE,hip hop,115200.0,False,0.786,-7.374,0.23600000000000002,0.0181,0.000193,0.451
6fmQjRuo7XvRFCK2qex5hQ,Jerry Di,Mi Cuarto,latin,197587.0,False,0.854,-4.426,0.214,0.8190000000000001,0.0,0.63
6ft4hAq6yde8jPZY2i5zLr,MEDUZA,Paradise (feat. Dermot Kennedy),house,167903.0,False,0.632,-7.644,0.040100000000000004,0.0689,0.0,0.435
6fuO9uk9wbjCHvQJqk2Qpx,Pashanim,paris freestyle - skrilla remix,rap,105983.0,False,0.745,-6.9190000000000005,0.128,0.0135,0.0937,0.325
6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,singer songwriter,258987.0,False,0.614,-10.48,0.0476,0.607,0.000464,0.201
6g478D6h32WUmvtlhcpbNE,G-Eazy,Breakdown (feat. Demi Lovato),hip hop,165686.0,True,0.546,-6.083,0.289,0.023700000000000002,0.0,0.468
6g93YtKKHU2H1qIqhLIL0Y,Aimer,カタオモイ,japanese,207360.0,False,0.621,-5.974,0.0342,0.78,0.0,0.791
6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,hip hop,243837.0,True,0.841,-3.37,0.048400000000000006,0.0847,0.0,0.43
6gDqTTjSav4gA7U3g0nNV9,Sarah Connor,Christmas In My Heart,pop,288440.0,False,0.648,-5.227,0.0273,0.536,0.0,0.184
6gJMnHMoMReyYpZQZLgJnR,Marcianeke,Perreoguaracha,reggaeton,252173.0,True,0.534,-7.009,0.0688,0.125,0.00233,0.8160000000000001
6gPqBegU4aDWoSYXeCyURA,A2M,I Got Bitches,pop,220030.0,True,0.968,-8.084,0.32,0.464,4.7e-06,0.803
6gSXG57Sp2BmdEXMCopTIF,Lune,HAB NUR EINE BITTE.,other,145078.0,True,0.754,-8.126,0.332,0.253,0.0,0.393
6giaOyDFbE4J8iclhCdW7E,Pineapple StormTv,Poesia Acústica 11: Nada Mudou,hip hop,600000.0,True,0.725,-5.573,0.0438,0.579,0.0,0.356
6glvSyTo1y4WLtX0mnDq83,Dedublüman,Gamzedeyim Deva Bulmam,other,316800.0,False,0.465,-10.541,0.028900000000000002,0.036000000000000004,0.378,0.268
6gxLEbRJlorva6uVRW4gof,UZI,PAPARAZZI,hip hop,164000.0,False,0.854,-5.871,0.216,0.464,1.21e-06,0.382
6gxnFD2FFEzCAiBZ29eSnV,Symba,Wm2006,hip hop,127653.0,False,0.793,-10.156,0.384,0.08850000000000001,1.5799999999999998e-05,0.385
6h15XoaiqaAxzxZa30YVOo,Mata,Patoreakcja,hip hop,327373.0,True,0.74,-6.407,0.289,0.139,0.0,0.313
6h2f5GrfpXo6eZCxUdzvF2,Big Baby Tape,Mama Makusa,hip hop,172788.0,True,0.762,-6.734,0.333,0.00303,0.0,0.358
6hDXNYlSbJb5kpB3lfHxb0,Luciano,SOLL KOMMEN WER WILL,other,200853.0,False,0.891,-7.309,0.168,0.012700000000000001,8.210000000000001e-06,0.52
6hGTOtfKYnhSGWNfyCNPw0,Mergui,אנג'ל,pop,198000.0,False,0.546,-5.711,0.0632,0.10200000000000001,3.21e-05,0.378
6hHrPwQYGp9kPL7xLZviBS,NCT U,Universe (Let's Play Ball),other,231467.0,False,0.587,-1.591,0.139,0.0524,0.0,0.6970000000000001
6hJ4YxUN9RRUm4E08qfDcs,YNY Sebi,Abu Dhabi,other,182332.0,False,0.886,-8.312,0.231,0.0645,0.0,0.685
6hRvewF5MRAsqqxnNs3z2b,WEEDMANE,SUICIDE YEAR,other,91820.0,True,0.788,-5.782,0.043000000000000003,0.17200000000000001,0.0016400000000000002,0.401
6hdRHwO3HVpXqZKmmZQXbb,Mohammed Bin Grman,Wasl Al Mahabah,other,131501.0,False,0.681,-8.687,0.163,0.8150000000000001,0.0,0.66
6hf0RpxTbOprT5nnwzkk8e,J Balvin,Qué Más Pues?,reggaeton,217773.0,False,0.891,-3.964,0.106,0.0261,0.000354,0.768
6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,hip hop,157093.0,True,0.9410000000000001,-6.47,0.17,0.0256,0.0025800000000000003,0.683
6hxUttbBVSshNTeW6OdLbx,Ufo361,PINKY RING,trap,156839.0,True,0.742,-5.97,0.217,0.217,0.0005700000000000001,0.515
6hy9HCfQd8mISNWd6mnDoA,Vicky Nhung,"Khi Cô Đơn Em Nhớ Ai (Lofi) - From ""Chill With Vicky Nhung - Season 2: Memory""",other,255158.0,False,0.746,-10.893,0.043300000000000005,0.915,0.000261,0.31
6i0KLQD7zlFLyS5zxOHAB0,Leila AD,À qui la faute,other,205000.0,False,0.6970000000000001,-8.499,0.042100000000000005,0.835,4.31e-05,0.182
6i0hamv6503yPkeSfnZogU,Oskar Westerlin,En Til,other,156774.0,False,0.727,-9.138,0.18,0.0296,0.0,0.258
6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,other,141340.0,True,0.704,-4.948,0.448,0.298,3.75e-06,0.461
6i4I9DfDLzcEkASCTkUqpl,Kollegah,Allein (feat. Jano),rap,223784.0,False,0.41100000000000003,-7.695,0.082,0.0451,0.0,0.539
6i7zAdNhzUN2k1HcrBxPHG,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),electronic,156960.0,False,0.798,-5.36,0.193,0.0247,2.55e-06,0.6000000000000001
6iBlllot0wdy8f7V5t8OnR,Trippie Redd,Miss The Rage (feat. Playboi Carti),hip hop,236883.0,True,0.581,-4.938,0.114,0.0151,0.0,0.353
6iIlBfytdQXhW12dohRrP5,Tzanca Uraganu,Buzele Cu Rosu Inchis,other,202478.0,False,0.807,-8.904,0.0636,0.00829,0.00127,0.792
6iNH42q8haGYDYGhKK6XiJ,A-Lin,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,pop,237000.0,False,0.36,-11.512,0.0509,0.9,3.96e-06,0.37
6iPDBwtiOZGlfQt9HD0jAG,Los Angeles De Charly,Un Sueño,latin,225360.0,False,0.66,-3.996,0.0269,0.0459,0.0,0.737
6iSm0u8DL5MqeptlsoeS90,Donnie,Frans Duits,soul,172881.0,False,0.842,-6.361,0.101,0.152,0.0,0.919
6iXGivPFpsqKmrINhIbPvx,Lynk Lee,Buồn Thì Cứ Khóc Đi,other,222314.0,False,0.704,-4.663,0.0307,0.47600000000000003,0.000196,0.386
6iaPYrELrq9GGG8wxEwHe8,Børnemusik Dyrene,Til Julebal I Nisseland,other,146179.0,False,0.88,-10.413,0.047900000000000005,0.406,0.0,0.742
6ibdh6CD8sTcfxpYDH2Asd,18 Karat,GANGSTA GANGSTA 2.0,other,140295.0,False,0.841,-5.818,0.296,0.0505,0.0,0.528
6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,reggaeton,205715.0,False,0.744,-6.327,0.06770000000000001,0.023100000000000002,0.0,0.426
6iiAfo4wTA2CVC3Uwx9uh8,Taylor Swift,You’re Not Sorry (Taylor’s Version),pop,261843.0,False,0.506,-4.99,0.0285,0.0538,0.0,0.241
6ikP40hZipEsQzQhD85Sdh,Kool Savas,"Taub, Stumm & Blind",rap,157691.0,False,0.681,-8.46,0.423,0.381,1.07e-05,0.586
6ikiAn9th3TUfS3bYS7gDX,ELIF,AUGEN ZU (feat. Samra),singer songwriter,174249.0,False,0.685,-6.741,0.217,0.125,1.81e-06,0.493
6inbrNAhfE0Oj6uiFWPDNd,OMAR,MAMA WEISS,soul,149373.0,True,0.71,-6.305,0.151,0.176,0.0,0.362
6ir7eTY0q6d1J0zCFQguRp,Akanni,Ella Ta Rica - Remix,other,209467.0,True,0.586,-7.649,0.338,0.166,1.11e-06,0.633
6isTQfKXhNO3EyJd9mSxx8,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),hip hop,183241.0,False,0.629,-6.999,0.0258,0.77,2.92e-06,0.209
6itBl7YRNYoS2MrkvAxOel,ghosty punk,I’m Fine,other,145178.0,True,0.454,-6.36,0.0777,0.0674,2.9400000000000002e-06,0.17200000000000001
6iuEK9IFiwlbchU6Fg35x4,Asme,Färger,hip hop,140480.0,True,0.843,-7.247,0.0534,0.483,0.0,0.921
6iuUt4v5rB8caTKo6bqfxO,Kollegah,Mogul,rap,194440.0,True,0.581,-6.39,0.0942,0.159,0.0,0.561
6j0l7Hjt6qeDCQnYBZuJXY,Rea Garvey,The One,rock,164560.0,False,0.8300000000000001,-4.578,0.12,0.024800000000000003,5.68e-05,0.422
6j5LtifAnuTjTYvml61yFZ,Vicente Fernández,Un Millón de Primaveras,latin,173080.0,False,0.73,-8.521,0.057800000000000004,0.651,0.00018099999999999998,0.8220000000000001
6j7GAeIaWrn5fyRyQw1u8r,Original Elias,"La Cafetera (feat. Omar Montes, Yotuel & Beatriz Luengo)",other,236776.0,False,0.858,-3.008,0.252,0.146,2.82e-06,0.6940000000000001
6jB7cmxRuvf5QUxYl73q0o,jikamarie,lutang,other,272125.0,False,0.588,-12.167,0.0374,0.36,0.00027299999999999997,0.4
6jCTXNWrrFZxhAqXiu2JM3,Stian Thorbjørnsen,Jul uten pappa,other,151636.0,True,0.43,-8.235,0.0346,0.076,0.0,0.381
6jDx3MNG0yJdrvEBZohKBE,Rodrigo,Ocho Cuarenta,other,354627.0,False,0.614,-10.145,0.0316,0.07590000000000001,0.0,0.851
6jFzK1JUzC4Mr7kU12rTbQ,Jimbo J,חתולים,other,218370.0,False,0.666,-7.271,0.038400000000000004,0.264,2.5399999999999997e-05,0.392
6jGPSb4VYynYlVnPs1Ga9m,Mozzik,Bonjour Madame,other,203216.0,True,0.716,-5.943,0.272,0.11800000000000001,0.0,0.553
6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,pop,177875.0,False,0.903,-9.638,0.126,0.101,1.1799999999999999e-05,0.27
6jNTXE2Q1iks09h7PetAwR,Earth,Dopis V lahvi,other,228947.0,True,0.5680000000000001,-6.599,0.09730000000000001,0.775,0.0,0.459
6jNy9WM3zyvG9E5bdVALl8,告五人,好不容易 (《華燈初上》片尾曲),indie,295466.0,False,0.382,-5.938,0.0345,0.313,2.1e-05,0.166
6jOTsvcEqe6mbltkTaWzii,LilCagula,Blicky,other,123000.0,True,0.891,-10.791,0.165,0.0756,0.00651,0.674
6jcG3yZ0e2CSI6omkYO1ut,tlinh,Thích Quá Rùi Nà,hip hop,178286.0,False,0.764,-7.47,0.0757,0.542,0.0,0.616
6jdmXmqrbCqLqwin2W0hmj,Abyusif,Mesa,rap,170009.0,True,0.752,-11.732,0.188,0.665,2.5399999999999997e-05,0.428
6jfyE4yAr6kc2Vthham31E,Ramil',Убей Меня,other,159692.0,True,0.779,-7.141,0.0719,0.341,0.51,0.404
6jmIUrOD5seJEh6Z6RP2xz,Tom Gregory,River,indie,190000.0,False,0.7010000000000001,-4.9719999999999995,0.056400000000000006,0.023200000000000002,0.0,0.496
6jnR8dYSsKNqj1lVVFT5R0,KALIM,BLEIB' ÜBER NACHT (feat. Luciano),hip hop,132000.0,False,0.924,-7.467,0.12,0.123,0.0034200000000000003,0.544
6jy9yJfgCsMHdu2Oz4BGKX,Drake,Papi’s Home,hip hop,178623.0,True,0.7010000000000001,-6.157,0.313,0.112,0.0,0.588
6k1R4AYVLZ3YCkIhTZ4Vy7,Lalo Y Los Descalzos,Un Dia A La Vez,other,201973.0,False,0.722,-6.062,0.10400000000000001,0.14400000000000002,0.0,0.778
6k3LXWgmucXyPHU4C0BfOU,Isong,Pull Up - Remix,other,178286.0,True,0.724,-8.955,0.108,0.731,0.0,0.502
6kEzWfX8TilHN8FenwdxCE,Gareth.T,honest (feat. moon tang),other,176495.0,False,0.625,-7.945,0.038700000000000005,0.85,0.0,0.61
6kJVmL7Qb5RnWJtXwoN7YI,RAVA,Giulesti Crangasi,electronic,169157.0,True,0.6980000000000001,-4.711,0.201,0.16,0.030500000000000003,0.8240000000000001
6kZfjIUmJqQAosGKyOcOIk,Jacky Cheung,"相愛很難 - 電影""男人四十""歌曲",pop,223253.0,False,0.495,-8.888,0.047,0.613,0.0,0.322
6kabSi7XCHHGThNme6J2tL,Eric Chou,如果雨之後,other,281200.0,False,0.315,-5.931,0.0332,0.525,0.0,0.445
6keRNvHKCOhmySQa1jCX8P,KALUSH,Калуські вечорниці (feat. Tember Blanche),hip hop,180500.0,False,0.836,-6.449,0.124,0.0796,0.000685,0.47400000000000003
6kezdAUvjvgZJcxrSH5c2W,KC Rebell,Teil von mir,rap,187307.0,True,0.747,-8.495,0.149,0.466,2.67e-06,0.667
